project,id,sentence,patterns,ob,eb,sr,label
hibernate,HHH-4591,"Code:
Criteria hibCrit = getSession().",,0,0,0,0
hibernate,HHH-4591,"createCriteria(TableOne.class);
hibCrit.createAlias(""tableOneToTableTwo"", ""tableOneToTableTwo"");
hibCrit.createAlias(""tableOneToTableTwo.tableOneToTableTwoPk.tabelTwo"", ""tabelTwo"");
hibCrit.add(Restrictions.eq(""tabelTwo.codTabelTwo"", ""AAA""));
hibCrit.list();",,0,0,0,0
hibernate,HHH-4591,"Generated SQL using Oracle10G dialect (I stripped columns in select):
SELECT [...]
 FROM TABLE_ONE this_ 
 INNER JOIN TABLE_ONE_TO_TABLE_TWO tabelTwoco1_ ON this_.",,0,0,0,0
hibernate,HHH-4591,ID_TABLE_ONE = tabelTwoco1_.,,0,0,0,0
hibernate,HHH-4591,"ID_TABLE_ONE
 WHERE tabelTwo2_.",,0,0,0,0
hibernate,HHH-4591,COD_TABLE_TWO = ?,,0,0,0,0
hibernate,HHH-4591,"The ""tabelTwo2_"" should be the sql alias for criteria alias ""tabelTwo"", but the table and the join are missing in the from...","S_OB_BUT_NEG,S_EB_SHOULD,",1,1,0,4
hibernate,HHH-4591,"I also tried using createCriteria:
Criteria hibCrit = getSession().",,0,0,0,0
hibernate,HHH-4591,"createCriteria(TableOne.class);
hibCrit.createAlias(""tableOneToTableTwo"", ""tableOneToTableTwo"");
Criteria tableTwoCrit = hibCrit.createCriteria(""tableOneToTableTwo.tableOneToTableTwoPk.tabelTwo"", ""tabelTwo"");
tableTwoCrit.add(Restrictions.eq(""tabelTwo.codTabelTwo"", ""AAA""));
hibCrit.list();",,0,0,0,0
hibernate,HHH-4591,But i get the same sql query.,"S_OB_BUT,",1,0,0,1
hibernate,HHH-4591,Also upgrading Hibernate result in the same behavior.,"S_OB_SAME_PROBLEM_WHEN,S_OB_LEADS_TO,",1,0,0,1
hibernate,HHH-4703,(cglib)Instrumented model with abstract MappedSuperclass and field access doesn't work,,0,0,0,0
hibernate,HHH-4703,Notes:,,0,0,0,0
hibernate,HHH-4703,"* test runs fine with cglib, hb 3.2.4 SP1 + ann 3.2.1",S_OB_ACTION_PAST_FINE,1,0,0,1
hibernate,HHH-4703,"* test runs fine with cglib, plain mapping files (trunk).",S_OB_ACTION_PAST_FINE,1,0,0,1
hibernate,HHH-4703,"* no matter if you use annotation or mapping files, test will fail using javassist (it used to fail with previous version too)","S_OB_NEG_VERB,S_OB_NO_MATTER",1,0,0,1
hibernate,HHH-4703,So focus on instrumentation done using cglib.,,0,0,0,0
hibernate,HHH-4703,See attached testcase to reproduce the problem.,,0,0,0,0
hibernate,HHH-4703,Guideline:,,0,0,0,0
hibernate,HHH-4703,"* testcase the pattern used in hb-core, just using annotations",,0,0,0,0
hibernate,HHH-4703,* run org.hibernate.test.instrument2.runtime.CGLIBInstrumentationTest,,0,0,0,0
hibernate,HHH-4703,* easy to switch from annotation to mapping files in org.hibernate.test.instrument2.cases.AbstractExecutable (comment/uncomment specific lines in getAnnotatedClasses and getXmlFiles),,0,0,0,0
hibernate,HHH-4703,"interesting point: if you complete the source with id setters + annotate the getters (instead of fields) + make the getInterestRate @Transient, the test passes.",,0,0,0,0
hibernate,HHH-4808,SessionImpl.initializeCollection() does not release JDBC connection (if outside of a transaction),S_OB_NEG_AUX_VERB,1,0,0,1
hibernate,HHH-4808,"With {{ConnectionReleaseMode.AFTER_TRANSACTION}} (the default), Hibernate does not release the JDBC connection when resolving a lazily loaded collection, if this happens *outside* of an active transaction.","S_OB_NEG_COND,",1,0,0,1
hibernate,HHH-4808,"First, I will describe, what happens if Hibernate executes a query outside of a transaction.",,0,0,0,0
hibernate,HHH-4808,Then I will describe how lazy collection loading behaves differently.,,0,0,0,0
hibernate,HHH-4808,"When the method {{list}} of a query ({{QueryImpl.java}}) is getting called, Hibernate delegates to {{SessionImpl.list()}}.",,0,0,0,0
hibernate,HHH-4808,"After having loaded the list, {{SessionImpl.list()}} calls {{SessionImpl.afterOperation()}}, which calls {{jdbcContext.afterNontransactionalQuery()}} (as there is no active transaction).",,0,0,0,0
hibernate,HHH-4808,This leads to {{ConnectionManager.afterTransaction()}} which releases the JDBC connection.,,0,0,0,0
hibernate,HHH-4808,This is exactly what I expect to happen.,,0,0,0,0
hibernate,HHH-4808,Now to the lazily loaded collection:,"S_OB_ADV_TIME_POS,",1,0,0,1
hibernate,HHH-4808,{{Hibernate.initialize(collection)}} and {{person.getPets().size()}} both end up in {{SessionImpl.initializeCollection()}}.,,0,0,0,0
hibernate,HHH-4808,This call gets dispatched down to {{Loader.doQueryAndInitializeNonLazyCollections()}} and {{Loader.doQuery()}}.,"S_OB_NEG_ADV_ADJ,S_OB_VERB_ERROR",1,0,0,1
hibernate,HHH-4808,"The important fact is, that {{ConnectionManager.afterTransaction()}} never gets called (like in the query-example above).",S_OB_ADV_FREQ,1,0,0,1
hibernate,HHH-4808,"The result is, that the JDBC connection is not released.","S_OB_NEG_AUX_VERB,",1,0,0,1
hibernate,HHH-4808,IMHO resolving of a lazily loaded collection should behave like executing a query.,S_EB_SHOULD,0,1,0,2
hibernate,HHH-4808,{{SessionImpl.initializeCollection()}} should call {{SessionImpl.afterOperation()}} in the same way as {{SessionImpl.list()}} is doing this.,S_EB_SHOULD,0,1,0,2
hibernate,HHH-4808,I will attach a small demo application which shows the difference (concerning {{ConnectionManager}}) between queries and collections.,,0,0,0,0
hibernate,HHH-4810,Persistent immutable and read-only entities are updated before being deleted,"S_OB_BEING,S_OB_BEFORE",1,0,0,1
hibernate,HHH-4810,Read-only and immutable entities that are in persistent state when deleted are updated before being deleted.,S_OB_BEFORE,1,0,0,1
hibernate,HHH-4810,Read-only and immutable entities that are detached when deleted are not updated before being deleted.,S_OB_BEFORE,1,0,0,1
hibernate,HHH-4810,"In the following examples, Contract is an immutable class.",,0,0,0,0
hibernate,HHH-4810,Example 1: Immutable entity is updated with the same property values as just read,"S_OB_PASSIVE_VOICE,",1,0,0,1
hibernate,HHH-4810,"s = openSession();
t = s.beginTransaction();
c = (Contract) s.get( Contract.class, c.getId() );
s.delete(c);
t.commit();
s.close();",,0,0,0,0
hibernate,HHH-4810,Hibernate: update Contract set customerName=?,,0,0,0,0
hibernate,HHH-4810,", type=?",,0,0,0,0
hibernate,HHH-4810,where id=?,,0,0,0,0
hibernate,HHH-4810,"17:59:32,640 TRACE StringType:151 - binding 'gavin' to parameter: 1
17:59:32,640 TRACE StringType:151 - binding 'phone' to parameter: 2
17:59:32,641 TRACE LongType:151 - binding '1' to parameter: 3",,0,0,0,0
hibernate,HHH-4810,"... (immutable collection, Contract.getVariations() is also updated and deleted)",,0,0,0,0
hibernate,HHH-4810,Hibernate: delete from Contract where id=?,,0,0,0,0
hibernate,HHH-4810,"17:59:32,654 TRACE LongType:151 - binding '1' to parameter: 1",,0,0,0,0
hibernate,HHH-4810,-------------------------------------------------------------------------,,0,0,0,0
hibernate,HHH-4810,Example 2: Immutable entity is updated with a new property value before being deleted,"S_OB_BEFORE,",1,0,0,1
hibernate,HHH-4810,"s = openSession();
t = s.beginTransaction();
c = (Contract) s.get( Contract.class, c.getId() );
c.setCustomerName( ""Sherman"" );
s.delete(c);
t.commit();
s.close();",,0,0,0,0
hibernate,HHH-4810,Hibernate: update Contract set customerName=?,,0,0,0,0
hibernate,HHH-4810,", type=?",,0,0,0,0
hibernate,HHH-4810,where id=?,,0,0,0,0
hibernate,HHH-4810,"17:59:33,221 TRACE StringType:151 - binding 'Sherman' to parameter: 1
17:59:33,221 TRACE StringType:151 - binding 'phone' to parameter: 2
17:59:33,222 TRACE LongType:151 - binding '6' to parameter: 3
... (immutable collection, Contract.getVariations() is also updated and deleted)
Hibernate: delete from Contract where id=?",,0,0,0,0
hibernate,HHH-4810,"17:59:33,242 TRACE LongType:151 - binding '6' to parameter: 1",,0,0,0,0
hibernate,HHH-4810,Example 3: No update when the immutable entity is detached when it is deleted.,"S_OB_NO_NOUN,",1,0,0,1
hibernate,HHH-4810,"s = openSession();
t = s.beginTransaction();
s.delete( c );
t.commit();
s.close();",,0,0,0,0
hibernate,HHH-4810,"... (immutable collection, Contract.getVariations() is deleted)
Hibernate: delete from Contract where id=?",,0,0,0,0
hibernate,HHH-4810,"17:59:33,337 TRACE LongType:151 - binding '8' to parameter: 1",,0,0,0,0
hibernate,HHH-4888,Make filtered collections cacheable in the L2Cache,,0,0,0,0
hibernate,HHH-4888,I have a collection that is cached in the L2Cache.,,0,0,0,0
hibernate,HHH-4888,When I apply a filter to the collection it is no longer cacheable.,S_OB_COND_NEG,1,0,0,1
hibernate,HHH-4899,Type not supported: org.hibernate.type.TimestampType,S_OB_NOUN_NOT,1,0,0,1
hibernate,HHH-4899,I have included the latest version of Envers (1.2.2) into our Hibernate & Spring application.,,0,0,0,0
hibernate,HHH-4899,"On Server(Tomcat) startup, the following error occurs:","S_OB_ERROR_AS_SUBJECT,S_OB_HAPPENS",1,0,0,1
hibernate,HHH-4899,Caused by: org.hibernate.MappingException: Type not supported: org.hibernate.type.TimestampType,,0,0,0,0
hibernate,HHH-4899, at org.hibernate.envers.configuration.metadata.IdMetadataGenerator.addIdProperties(IdMetadataGenerator.java:71),,0,0,0,0
hibernate,HHH-4899, at org.hibernate.envers.configuration.metadata.IdMetadataGenerator.addId(IdMetadataGenerator.java:107),,0,0,0,0
hibernate,HHH-4899, at org.hibernate.envers.configuration.metadata.AuditMetadataGenerator.generateFirstPass(AuditMetadataGenerator.java:380),,0,0,0,0
hibernate,HHH-4899, at org.hibernate.envers.configuration.EntitiesConfigurator.configure(EntitiesConfigurator.java:102),,0,0,0,0
hibernate,HHH-4899, at org.hibernate.envers.configuration.AuditConfiguration.<init>(AuditConfiguration.java:86),,0,0,0,0
hibernate,HHH-4899, at org.hibernate.envers.configuration.AuditConfiguration.getFor(AuditConfiguration.java:99),,0,0,0,0
hibernate,HHH-4899, at org.hibernate.envers.event.AuditEventListener.initialize(AuditEventListener.java:315),,0,0,0,0
hibernate,HHH-4899, at org.hibernate.event.EventListeners$1.processListener(EventListeners.java:198),,0,0,0,0
hibernate,HHH-4915,<list-index> base attribute ignored on insert for a bidirectional association (one-to-many),S_OB_NEG_VERB,1,0,0,1
hibernate,HHH-4915,"My mapping looks like the following:
{code:xml}
<hibernate-mapping>",P_SR_LABELED_CODE_FRAGS,0,0,1,3
hibernate,HHH-4915,"<class name=""Parent"">",P_SR_LABELED_CODE_FRAGS,0,0,1,3
hibernate,HHH-4915,<!-- SNIP -->,P_SR_LABELED_CODE_FRAGS,0,0,1,3
hibernate,HHH-4915,"<list name=""children"" table=""CHILD"" cascade=""all-delete-orphan"">",P_SR_LABELED_CODE_FRAGS,0,0,1,3
hibernate,HHH-4915,"<key column=""ID_PARENT"" not-null=""true"" />",P_SR_LABELED_CODE_FRAGS,0,0,1,3
hibernate,HHH-4915,"<list-index base=""1"">",P_SR_LABELED_CODE_FRAGS,0,0,1,3
hibernate,HHH-4915,"<column name=""IDX"" check=""IDX > 0"" />",P_SR_LABELED_CODE_FRAGS,0,0,1,3
hibernate,HHH-4915,</list-index>,P_SR_LABELED_CODE_FRAGS,0,0,1,3
hibernate,HHH-4915,"<one-to-many class=""Child"" />",P_SR_LABELED_CODE_FRAGS,0,0,1,3
hibernate,HHH-4915,</list>,P_SR_LABELED_CODE_FRAGS,0,0,1,3
hibernate,HHH-4915,"</class>
 
 <class name=""Child"">",P_SR_LABELED_CODE_FRAGS,0,0,1,3
hibernate,HHH-4915,<!-- SNIP -->,P_SR_LABELED_CODE_FRAGS,0,0,1,3
hibernate,HHH-4915,"<many-to-one name=""parent"" class=""Parent"" column=""ID_PARENT""",P_SR_LABELED_CODE_FRAGS,0,0,1,3
hibernate,HHH-4915,"not-null=""true"" insert=""false"" update=""false"" />",P_SR_LABELED_CODE_FRAGS,0,0,1,3
hibernate,HHH-4915,</class>,P_SR_LABELED_CODE_FRAGS,0,0,1,3
hibernate,HHH-4915,</hibernate-mapping>,P_SR_LABELED_CODE_FRAGS,0,0,1,3
hibernate,HHH-4915,{code},P_SR_LABELED_CODE_FRAGS,0,0,1,3
hibernate,HHH-4915,"As you can see from the mapping, we have a parent entity ({{Parent}}) referring child entities ({{Child}} using the {{children}} accessor).",,0,0,0,0
hibernate,HHH-4915,"The index column ({{ORDER}}) is not an attribute in the child entity, so I referred to the second use case in section _6.3.3.",,0,0,0,0
hibernate,HHH-4915,Bidirectional associations with indexed collections_ of the reference guide to do my mapping.,,0,0,0,0
hibernate,HHH-4915,"Everything works except for the index base, it is always 0 based on insert.",S_OB_EXCEPT,1,0,0,1
hibernate,HHH-4915,"I've tried both Hibernate 3.3.2GA and the latest development version (3.5.0-CR-1), the issue can be reproduced in both.",S_SR_TRY,0,0,1,3
hibernate,HHH-4915,I've joined a test case to reproduce the problem.,S_SR_CODE_REF,0,0,1,3
hibernate,HHH-4915,"While working on it, I realized there are updates after the inserts setting the correct index.",S_OB_SIMPLE_PRESENT,1,0,0,1
hibernate,HHH-4915,"However, we cannot change the database schema and there's a constraint on the index column enforcing a value > 0.",,0,0,0,0
hibernate,HHH-4915,So this issue is really important for us.,,0,0,0,0
hibernate,HHH-4915,"I could manually handle the index values, but it would be so much easier to let Hibernate do it.",S_EB_WOULD_BE,0,1,0,2
hibernate,HHH-4915,Why are updates necessary after the inserts?,,0,0,0,0
hibernate,HHH-4915,It looks to me like Hibernate could correctly set the index parameter on the insert statements.,S_EB_COULD,0,1,0,2
hibernate,HHH-4948,Session.flush() does not always cascade save or update to read-only or immutable entities,S_OB_NEG_AUX_VERB,1,0,0,1
hibernate,HHH-4948,"When the session contains only read-only or immutable entities, Session.flush() does not cascade save or update operations to these entities unless the session contains at least one entity that is mutable and not read-only.","S_OB_COND_NEG,S_OB_ONLY,",1,0,0,1
hibernate,HHH-4948,"Flush should cascade the save-update operation as mapped, but save-update operations should not affect read-only or immutable entities themselves.","S_EB_SHOULD,",0,1,0,2
hibernate,HHH-5001,Polymorphism not always supported for queries and associations when using interface proxies,S_OB_NEG_COND,1,0,0,1
hibernate,HHH-5001,"On our project we have started using Hibernate inheritance widely and we are facing issues when we map entities in the inheritance hierarchies as lazy=true at the class level and when we map polymorphic, single-ended associations (many-to-one and one-to-one).",,0,0,0,0
hibernate,HHH-5001,Originally we were relying on the default Hibernate-generated proxies.,,0,0,0,0
hibernate,HHH-5001,We were loading objects polymorphically using iterate or load.,,0,0,0,0
hibernate,HHH-5001,In the HQL statement or the parameter to the load method we would specify the superclass type.,,0,0,0,0
hibernate,HHH-5001,"Also, for polymorphic, single-ended associations we were declaring the property to be of the superclass type.",,0,0,0,0
hibernate,HHH-5001,The end result was when we try to downcast an object which should be a subclass into its subclass we get a ClassCastException.,S_OB_OUTPUT,1,0,0,1
hibernate,HHH-5001,"This behavior is well documented in section ""19.1.3.",,0,0,0,0
hibernate,HHH-5001,"Single-ended association proxies"" of the Hibernate documentation.",,0,0,0,0
hibernate,HHH-5001,In that section it describes a solution using proxy interfaces.,,0,0,0,0
hibernate,HHH-5001,"So, we created a parallel hierarchy of proxy interfaces for our inheritance hierarchy.",S_SR_SIMPLE_PAST,0,0,1,3
hibernate,HHH-5001,There are still issues with this approach.,,0,0,0,0
hibernate,HHH-5001,I will summarize the most serious issues we have documented so far:,,0,0,0,0
hibernate,HHH-5001,1 If the superclass is mapped as lazy=true and the subclass is mapped as lazy=true the subclass objects will not exhibit proper behavior when loaded polymorphically with iterate or load.,S_OB_COND_NEG,1,0,0,1
hibernate,HHH-5001,"All possible interfaces are proxied, both correct interfaces and incorrect interfaces.",S_OB_PASSIVE_VOICE,1,0,0,1
hibernate,HHH-5001,This makes instanceof operations unreliable.,S_OB_NEG_ADV_ADJ,1,0,0,1
hibernate,HHH-5001,The ClassCastException is simply deferred to the time when a method from the wrong subclass interface is invoked.,S_OB_COND_NEG,1,0,0,1
hibernate,HHH-5001,2 If the superclass is mapped as lazy=true and the subclass is mapped as lazy=true the subclass objects will not exhibit proper behavior when loaded via single-ended associations (many-to-one or one-to-one).,S_OB_COND_NEG,1,0,0,1
hibernate,HHH-5001,Same behavior as bullet point #1.,S_OB_SAME_PROBLEM_WHEN,1,0,0,1
hibernate,HHH-5001,3 If the superclass is mapped as lazy=true and the subclass is mapped as lazy=false the subclass objects will not exhibit proper behavior when loaded polymorphically with iterate or load.,S_OB_COND_NEG,1,0,0,1
hibernate,HHH-5001,The object cannot be downcast to its subclass.,S_OB_NEG_AUX_VERB,1,0,0,1
hibernate,HHH-5001,Changing all class-level mappings for all classes in the inheritance hierarchy to lazy=false AND changing all single-ended associations to eager fetch seems to resolve the issue.,,0,0,0,0
hibernate,HHH-5001,"However, we do not desire to eager fetch all these objects.",,0,0,0,0
hibernate,HHH-5001,"Another possible ""fix"" is to always use the exact subclass when loading the objects (in the HQL query or as a parameter to the load) but this eliminates polymorphism completely.",,0,0,0,0
hibernate,HHH-5001,"Also, it would be impossible to map polymorphic associations...all associations would need to declare a specific subclass.",,0,0,0,0
hibernate,HHH-5001,I have uploaded an entire Eclipse project which demonstrates the issues with the proxy interface approach.,,0,0,0,0
hibernate,HHH-5001,To run the tests in the project you need to do the following steps:,,0,0,0,0
hibernate,HHH-5001,1 Import the project into Eclipse,P_SR_ACTIONS_INF,0,0,1,3
hibernate,HHH-5001,2 Setup your DB connection properties in src/main/resources/local.properties,P_SR_ACTIONS_INF,0,0,1,3
hibernate,HHH-5001,3 Run the script in DB.txt against your target schema,P_SR_ACTIONS_INF,0,0,1,3
hibernate,HHH-5001,On a final note I spent a fair amount of time going through the JIRA issues that mentioned polymorphism.,,0,0,0,0
hibernate,HHH-5001,"This topic seems to have been touched several times and rejected quickly with a brief not to ""read the documentation"".",,0,0,0,0
hibernate,HHH-5001,I assure you I have read the documentation many times searching for clues on how to accomplish this and I am at a dead end.,,0,0,0,0
hibernate,HHH-5001,If there is a simple way to do this please take the time to provide a few sentences to lead us in the right direction.,,0,0,0,0
hibernate,HHH-5001,Your help is appreciated!,,0,0,0,0
hibernate,HHH-5001,Related JIRA issues?,,0,0,0,0
hibernate,HHH-5001,"http://opensource.atlassian.com/projects/hibernate/browse/HHH-2927
http://opensource.atlassian.com/projects/hibernate/browse/HHH-2921
http://opensource.atlassian.com/projects/hibernate/browse/HHH-1347
http://opensource.atlassian.com/projects/hibernate/browse/HHH-1288
http://opensource.atlassian.com/projects/hibernate/browse/HHH-4511
http://opensource.atlassian.com/projects/hibernate/browse/HB-382",,0,0,0,0
hibernate,HHH-5056,Criteria API with ProjectionList and Unique result,,0,0,0,0
hibernate,HHH-5056,"when you make a select statement with Criteria API & use ProjectionList to retrieve some columns then use the unique result
make at least 2 projection list (2 columns or more)","S_SR_COND_OBS,",0,0,1,3
hibernate,HHH-5056,"ProjectionList projectionList = Projections.projectionList()			.",,0,0,0,0
hibernate,HHH-5056,"add(Projections.property(""ColumnA""))					.",,0,0,0,0
hibernate,HHH-5056,"add(Projections.property(""ColumnB""));
criteria.setResultTransformer(CriteriaSpecification.DISTINCT_ROOT_ENTITY);",,0,0,0,0
hibernate,HHH-5056,"the result must be retrieved in 2 dimensional array of Object(Object[][])
but the result are one dimensional array with one column only.","S_EB_MUST,",0,1,0,2
hibernate,HHH-5056,"Note:- when you remove the unique result it works fine but when you add it, it make this behavior.","S_OB_WORKS_BUT,",1,0,0,1
hibernate,HHH-5079,ManyToOne fails to bind via annotations in 3.5,S_OB_NEG_VERB,1,0,0,1
hibernate,HHH-5079,"I am trying to migrate our large 50+ entity hibernate application from 3.3 to 3.5, but it seems to be failing on annotated bindings that use @OneToMany.","S_OB_BUT_NEG,S_OB_SEEMS_TO_BE",1,0,0,1
hibernate,HHH-5079,Perhaps this might be a hibernate-annotations bug?,,0,0,0,0
hibernate,HHH-5079,I have done various migrations from 3.0 to 3.3 without any issues until now.,,0,0,0,0
hibernate,HHH-5079,Any help is much appreciated.,,0,0,0,0
hibernate,HHH-5079,Here is the full error.,S_OB_VERB_TO_BE_NEGATIVE,1,0,0,1
hibernate,HHH-5079,Basically ArticleComment Failing to reference Article.,S_OB_NEG_VERB,1,0,0,1
hibernate,HHH-5079,"I have included source for articlecomment/article and ""datedpojo"" the base class that both entities inherit from.",,0,0,0,0
hibernate,HHH-5079,Hope that helps.,,0,0,0,0
hibernate,HHH-5079,org.springframework.beans.factory.BeanCreationException: Error creating bean with name 'jTransactionManager' defined in class path resource [c3p0.xml]: Cannot resolve reference to bean 'sessionFactory' while setting bean property 'sessionFactory'; nested exception is org.springframework.beans.factory.BeanCreationException: Error creating bean with name 'sessionFactory' defined in class path resource [context.xml]: Invocation of init method failed; nested exception is org.hibernate.AnnotationException: A Foreign key refering com.fab40.service.pojos.Article from com.fab40.service.pojos.ArticleComment has the wrong number of column.,,0,0,0,0
hibernate,HHH-5079,should be 2,,0,0,0,0
hibernate,HHH-5079,at org.springframework.beans.factory.support.BeanDefinitionValueResolver.resolveReference(BeanDefinitionValueResolver.java:328),,0,0,0,0
hibernate,HHH-5079,at org.springframework.beans.factory.support.BeanDefinitionValueResolver.resolveValueIfNecessary(BeanDefinitionValueResolver.java:106),,0,0,0,0
hibernate,HHH-5079,at org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory.applyPropertyValues(AbstractAutowireCapableBeanFactory.java:1317),,0,0,0,0
hibernate,HHH-5079,at org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory.populateBean(AbstractAutowireCapableBeanFactory.java:1076),,0,0,0,0
hibernate,HHH-5079,at org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory.doCreateBean(AbstractAutowireCapableBeanFactory.java:517),,0,0,0,0
hibernate,HHH-5079,at org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory.createBean(AbstractAutowireCapableBeanFactory.java:456),,0,0,0,0
hibernate,HHH-5079,at org.springframework.beans.factory.support.AbstractBeanFactory$1.,,0,0,0,0
hibernate,HHH-5079,getObject(AbstractBeanFactory.java:291),,0,0,0,0
hibernate,HHH-5079,at org.springframework.beans.factory.support.DefaultSingletonBeanRegistry.getSingleton(DefaultSingletonBeanRegistry.java:222),,0,0,0,0
hibernate,HHH-5079,at org.springframework.beans.factory.support.AbstractBeanFactory.doGetBean(AbstractBeanFactory.java:288),,0,0,0,0
hibernate,HHH-5079,at org.springframework.beans.factory.support.AbstractBeanFactory.getBean(AbstractBeanFactory.java:190),,0,0,0,0
hibernate,HHH-5079,at org.springframework.beans.factory.support.DefaultListableBeanFactory.preInstantiateSingletons(DefaultListableBeanFactory.java:563),,0,0,0,0
hibernate,HHH-5079,at org.springframework.context.support.AbstractApplicationContext.finishBeanFactoryInitialization(AbstractApplicationContext.java:872),,0,0,0,0
hibernate,HHH-5079,at org.springframework.context.support.AbstractApplicationContext.refresh(AbstractApplicationContext.java:423),,0,0,0,0
hibernate,HHH-5079,at org.springframework.web.context.ContextLoader.createWebApplicationContext(ContextLoader.java:276),,0,0,0,0
hibernate,HHH-5079,at org.springframework.web.context.ContextLoader.initWebApplicationContext(ContextLoader.java:197),,0,0,0,0
hibernate,HHH-5079,at org.springframework.web.context.ContextLoaderListener.contextInitialized(ContextLoaderListener.java:47),,0,0,0,0
hibernate,HHH-5079,at org.mortbay.jetty.handler.ContextHandler.startContext(ContextHandler.java:548),,0,0,0,0
hibernate,HHH-5079,at org.mortbay.jetty.servlet.Context.startContext(Context.java:136),,0,0,0,0
hibernate,HHH-5079,at org.mortbay.jetty.webapp.WebAppContext.startContext(WebAppContext.java:1234),,0,0,0,0
hibernate,HHH-5079,at org.mortbay.jetty.handler.ContextHandler.doStart(ContextHandler.java:517),,0,0,0,0
hibernate,HHH-5079,at org.mortbay.jetty.webapp.WebAppContext.doStart(WebAppContext.java:460),,0,0,0,0
hibernate,HHH-5079,at org.mortbay.component.AbstractLifeCycle.start(AbstractLifeCycle.java:50),,0,0,0,0
hibernate,HHH-5079,at org.mortbay.jetty.handler.HandlerWrapper.doStart(HandlerWrapper.java:130),,0,0,0,0
hibernate,HHH-5079,at org.mortbay.jetty.Server.doStart(Server.java:222),,0,0,0,0
hibernate,HHH-5079,at org.mortbay.component.AbstractLifeCycle.start(AbstractLifeCycle.java:50),,0,0,0,0
hibernate,HHH-5079,at com.fab40.StandAlone.main(StandAlone.java:27),,0,0,0,0
hibernate,HHH-5079,Caused by: org.springframework.beans.factory.BeanCreationException: Error creating bean with name 'sessionFactory' defined in class path resource [context.xml]: Invocation of init method failed; nested exception is org.hibernate.AnnotationException: A Foreign key refering com.fab40.service.pojos.Article from com.fab40.service.pojos.ArticleComment has the wrong number of column.,,0,0,0,0
hibernate,HHH-5079,should be 2,,0,0,0,0
hibernate,HHH-5079,at org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory.initializeBean(AbstractAutowireCapableBeanFactory.java:1412),,0,0,0,0
hibernate,HHH-5079,at org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory.doCreateBean(AbstractAutowireCapableBeanFactory.java:519),,0,0,0,0
hibernate,HHH-5079,at org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory.createBean(AbstractAutowireCapableBeanFactory.java:456),,0,0,0,0
hibernate,HHH-5079,at org.springframework.beans.factory.support.AbstractBeanFactory$1.,,0,0,0,0
hibernate,HHH-5079,getObject(AbstractBeanFactory.java:291),,0,0,0,0
hibernate,HHH-5079,at org.springframework.beans.factory.support.DefaultSingletonBeanRegistry.getSingleton(DefaultSingletonBeanRegistry.java:222),,0,0,0,0
hibernate,HHH-5079,at org.springframework.beans.factory.support.AbstractBeanFactory.doGetBean(AbstractBeanFactory.java:288),,0,0,0,0
hibernate,HHH-5079,at org.springframework.beans.factory.support.AbstractBeanFactory.getBean(AbstractBeanFactory.java:190),,0,0,0,0
hibernate,HHH-5079,at org.springframework.beans.factory.support.BeanDefinitionValueResolver.resolveReference(BeanDefinitionValueResolver.java:322),,0,0,0,0
hibernate,HHH-5079,... 25 more,,0,0,0,0
hibernate,HHH-5079,Caused by: org.hibernate.AnnotationException: A Foreign key refering com.fab40.service.pojos.Article from com.fab40.service.pojos.ArticleComment has the wrong number of column.,,0,0,0,0
hibernate,HHH-5079,should be 2,,0,0,0,0
hibernate,HHH-5079,at org.hibernate.cfg.annotations.TableBinder.bindFk(TableBinder.java:421),,0,0,0,0
hibernate,HHH-5079,at org.hibernate.cfg.ToOneFkSecondPass.doSecondPass(ToOneFkSecondPass.java:111),,0,0,0,0
hibernate,HHH-5079,at org.hibernate.cfg.AnnotationConfiguration.processEndOfQueue(AnnotationConfiguration.java:541),,0,0,0,0
hibernate,HHH-5079,at org.hibernate.cfg.AnnotationConfiguration.processFkSecondPassInOrder(AnnotationConfiguration.java:523),,0,0,0,0
hibernate,HHH-5079,at org.hibernate.cfg.AnnotationConfiguration.secondPassCompile(AnnotationConfiguration.java:380),,0,0,0,0
hibernate,HHH-5079,at org.hibernate.cfg.Configuration.buildMappings(Configuration.java:1206),,0,0,0,0
hibernate,HHH-5079,at org.springframework.orm.hibernate3.LocalSessionFactoryBean.buildSessionFactory(LocalSessionFactoryBean.java:717),,0,0,0,0
hibernate,HHH-5079,at org.springframework.orm.hibernate3.AbstractSessionFactoryBean.afterPropertiesSet(AbstractSessionFactoryBean.java:211),,0,0,0,0
hibernate,HHH-5079,at org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory.invokeInitMethods(AbstractAutowireCapableBeanFactory.java:1469),,0,0,0,0
hibernate,HHH-5079,at org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory.initializeBean(AbstractAutowireCapableBeanFactory.java:1409),,0,0,0,0
hibernate,HHH-5079,... 32 more,,0,0,0,0
